datetime,date,hour,interval_start,A3_MW,A4_MW,A5_MW,B1_MW,B2_MW,total_generation_mw,co,no2,o3,pm10,pm25,so2,temperature_2m (°C),rain (mm),snowfall (cm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h),gap_duration
2024-08-21 18:00:00,2024-08-21,18,2024-08-21 17:00:00,123.2,0.0,122.496,216.8,232.4,694.896,0.8,16.107,78.538,7.251,3.718,4.272,28.0,0.0,0.0,33,33,15.4,0 days 03:00:00
2024-08-21 22:00:00,2024-08-21,22,2024-08-21 21:00:00,118.448,0.0,114.752,240.0,250.8,724.0,0.8,45.982,45.964,20.717,8.515,8.208,21.5,0.0,0.0,58,36,6.2,0 days 03:00:00
2024-08-22 03:00:00,2024-08-22,3,2024-08-22 02:00:00,119.856,0.0,121.44,245.6,261.6,748.496,0.8,13.026,107.065,14.341,9.049,7.135,18.2,0.0,0.0,73,54,6.7,0 days 04:00:00
2024-08-22 08:00:00,2024-08-22,8,2024-08-22 07:00:00,121.792,0.0,117.568,248.0,262.8,750.1600000000001,0.8,17.174,108.289,18.474,13.16,6.147,21.0,0.0,0.0,68,47,7.9,0 days 04:00:00
2024-08-22 12:00:00,2024-08-22,12,2024-08-22 11:00:00,126.192,0.0,118.976,224.0,221.6,690.768,0.8,13.031,97.559,16.921,10.065,1.835,27.4,0.0,0.0,41,38,12.3,0 days 04:00:00
2024-08-22 21:00:00,2024-08-22,21,2024-08-22 20:00:00,125.312,0.0,120.912,233.2,241.2,720.624,0.8,19.065,92.525,12.584,6.874,3.958,22.3,0.0,0.0,53,39,12.0,0 days 05:00:00
2024-08-23 02:00:00,2024-08-23,2,2024-08-23 01:00:00,121.264,0.0,118.8,244.8,258.4,743.264,0.8,37.117,49.944,21.573,10.469,2.779,17.0,0.0,0.0,75,57,6.0,0 days 04:00:00
2024-08-23 07:00:00,2024-08-23,7,2024-08-23 06:00:00,118.8,0.0,121.616,243.2,262.4,746.016,0.8,17.362,53.882,14.614,10.504,2.218,18.1,0.0,0.0,68,79,3.7,0 days 05:00:00
2024-08-23 12:00:00,2024-08-23,12,2024-08-23 11:00:00,117.04,0.0,121.088,218.4,224.8,681.328,0.8,27.008,47.907,23.603,10.508,3.496,30.5,0.0,0.0,23,22,6.6,0 days 02:00:00
2024-08-23 17:00:00,2024-08-23,17,2024-08-23 16:00:00,120.736,0.0,117.744,214.8,224.0,677.28,0.8,11.106,109.688,7.598,3.665,2.65,31.9,0.0,0.0,20,33,9.9,0 days 05:00:00
2024-08-24 03:00:00,2024-08-24,3,2024-08-24 02:00:00,119.328,0.0,121.792,242.4,262.0,745.52,0.8,33.708,42.447,16.379,10.403,1.914,17.4,0.0,0.0,56,58,5.5,0 days 07:00:00
2024-08-24 08:00:00,2024-08-24,8,2024-08-24 07:00:00,123.2,0.0,114.928,245.6,262.0,745.728,0.8,20.432,37.646,18.271,12.315,1.741,22.5,0.0,0.0,42,0,1.8,0 days 05:00:00
2024-08-24 20:00:00,2024-08-24,20,2024-08-24 19:00:00,120.384,0.0,119.68,215.2,221.2,676.4639999999999,0.8,18.214,95.003,8.17,4.213,3.214,25.5,0.0,0.0,32,40,10.7,0 days 12:00:00
2024-08-26 14:00:00,2024-08-26,14,2024-08-26 13:00:00,121.264,0.0,99.792,214.8,222.4,658.256,0.8,18.672,90.649,26.983,14.56,3.755,30.9,0.0,0.0,26,52,16.9,0 days 03:00:00
2024-08-26 16:00:00,2024-08-26,16,2024-08-26 15:00:00,119.328,0.0,105.072,214.8,224.0,663.2,0.8,17.478,99.786,21.039,12.082,3.304,30.6,0.0,0.0,25,48,16.8,0 days 02:00:00
2024-08-27 02:00:00,2024-08-27,2,2024-08-27 01:00:00,127.248,0.0,111.408,244.8,261.2,744.656,0.8,54.111,12.519,42.895,23.776,2.665,19.1,0.0,0.0,59,63,6.4,0 days 09:00:00
2024-08-27 04:00:00,2024-08-27,4,2024-08-27 03:00:00,129.184,0.0,107.36,246.0,262.8,745.344,0.8,44.277,30.555,35.678,22.721,3.143,17.8,0.0,0.0,64,65,5.2,0 days 02:00:00
2024-08-27 07:00:00,2024-08-27,7,2024-08-27 06:00:00,123.552,0.0,104.896,227.6,262.0,718.048,0.8,26.78,31.302,38.659,24.405,2.561,18.7,0.0,0.0,63,61,6.6,0 days 03:00:00
2024-08-27 12:00:00,2024-08-27,12,2024-08-27 11:00:00,115.632,0.0,103.136,212.4,220.0,651.168,0.8,18.499,74.242,23.756,10.701,3.159,30.2,0.0,0.0,25,36,16.5,0 days 05:00:00
2024-08-27 17:00:00,2024-08-27,17,2024-08-27 16:00:00,124.08,0.0,107.36,214.8,221.6,667.84,0.8,15.889,85.202,10.423,5.502,3.035,28.6,0.0,0.0,29,15,23.1,0 days 05:00:00
2024-08-28 12:00:00,2024-08-28,12,2024-08-28 11:00:00,125.664,0.0,107.36,212.0,0.0,445.024,0.8,15.107,90.354,17.672,10.242,6.969,28.9,0.0,0.0,35,20,10.4,0 days 19:00:00
2024-08-29 09:00:00,2024-08-29,9,2024-08-29 08:00:00,126.016,0.0,109.472,246.0,0.0,481.488,0.8,20.534,51.761,16.513,12.745,1.542,24.0,0.0,0.0,49,352,5.4,0 days 21:00:00
2024-08-30 02:00:00,2024-08-30,2,2024-08-30 01:00:00,114.048,0.0,114.4,247.2,0.0,475.648,0.8,34.387,34.588,23.656,14.692,1.619,17.8,0.0,0.0,83,214,3.9,0 days 17:00:00
2024-08-30 12:00:00,2024-08-30,12,2024-08-30 11:00:00,127.072,0.0,112.816,238.8,0.0,478.688,0.8,12.911,78.096,14.789,8.449,2.914,26.9,0.0,0.0,39,32,17.8,0 days 10:00:00
2024-08-30 20:00:00,2024-08-30,20,2024-08-30 19:00:00,125.664,0.0,109.648,246.0,0.0,481.312,0.8,14.825,93.811,8.972,5.094,2.57,21.2,0.0,0.0,58,18,10.6,0 days 06:00:00
2024-08-31 03:00:00,2024-08-31,3,2024-08-31 02:00:00,124.784,0.0,113.696,246.8,0.0,485.28,0.8,28.695,46.344,12.386,8.169,1.773,16.0,0.0,0.0,82,58,4.7,0 days 02:00:00
2024-08-31 08:00:00,2024-08-31,8,2024-08-31 07:00:00,126.896,0.0,114.224,248.8,0.0,489.92,0.8,9.505,45.227,13.009,10.609,0.267,19.1,0.0,0.0,65,0,0.4,0 days 05:00:00
2024-08-31 15:00:00,2024-08-31,15,2024-08-31 14:00:00,123.552,0.0,115.632,238.8,0.0,477.984,0.8,15.971,78.103,19.615,8.042,2.339,26.3,0.8,0.0,40,23,14.0,0 days 06:00:00
2024-08-31 22:00:00,2024-08-31,22,2024-08-31 21:00:00,122.144,0.0,108.064,248.8,0.0,479.008,0.8,58.746,31.355,29.32,12.644,2.504,18.1,0.0,0.0,67,77,3.3,0 days 07:00:00
2024-09-01 07:00:00,2024-09-01,7,2024-09-01 06:00:00,121.088,0.0,110.704,248.4,0.0,480.192,0.8,18.386,42.044,19.274,12.169,2.365,16.9,0.0,0.0,75,73,4.9,0 days 06:00:00
2024-09-01 23:00:00,2024-09-01,23,2024-09-01 22:00:00,127.776,0.0,104.544,250.0,0.0,482.32,0.8,120.447,7.214,19.941,10.937,1.77,19.0,0.0,0.0,51,68,5.8,0 days 07:00:00
2024-09-02 12:00:00,2024-09-02,12,2024-09-02 11:00:00,125.664,0.0,105.776,238.8,0.0,470.24,0.8,22.404,62.466,30.432,12.26,4.898,29.9,0.0,0.0,23,332,6.9,0 days 11:00:00
2024-09-02 19:00:00,2024-09-02,19,2024-09-02 18:00:00,120.384,0.0,115.632,239.6,0.0,475.616,0.8,17.22,90.422,20.143,7.478,5.42,26.5,0.0,0.0,30,92,9.0,0 days 07:00:00
2024-09-02 23:00:00,2024-09-02,23,2024-09-02 22:00:00,126.896,0.0,113.168,250.0,0.0,490.064,0.8,55.345,40.767,30.774,12.215,3.807,20.0,0.0,0.0,46,77,4.8,0 days 04:00:00
2024-09-03 04:00:00,2024-09-03,4,2024-09-03 03:00:00,124.08,0.0,113.696,251.2,0.0,488.976,0.8,33.669,36.958,32.95,17.709,1.916,19.1,0.0,0.0,46,111,3.1,0 days 03:00:00
2024-09-03 12:00:00,2024-09-03,12,2024-09-03 11:00:00,122.496,0.0,110.176,244.8,0.0,477.472,0.8,36.312,34.61,46.048,19.129,3.946,30.8,0.0,0.0,21,261,2.2,0 days 08:00:00
2024-09-03 23:00:00,2024-09-03,23,2024-09-03 22:00:00,121.44,0.0,0.0,251.2,0.0,372.64,0.8,44.583,47.53,23.456,13.446,2.87,20.0,0.0,0.0,41,90,3.6,0 days 10:00:00
2024-09-04 14:00:00,2024-09-04,14,2024-09-04 13:00:00,128.832,108.24,0.0,235.6,0.0,472.672,0.8,17.366,97.845,20.926,12.586,3.954,31.7,0.0,0.0,18,18,5.7,0 days 13:00:00
2024-09-04 23:00:00,2024-09-04,23,2024-09-04 22:00:00,124.608,119.856,0.0,250.4,0.0,494.864,0.8,24.093,38.186,51.031,35.946,5.014,20.4,0.0,0.0,39,108,2.3,0 days 09:00:00
2024-09-05 23:00:00,2024-09-05,23,2024-09-05 22:00:00,130.592,128.832,0.0,251.6,0.0,511.024,0.8,30.656,48.644,32.384,19.862,3.877,22.6,0.0,0.0,53,183,6.1,0 days 22:00:00
2024-09-06 11:00:00,2024-09-06,11,2024-09-06 10:00:00,124.08,126.368,0.0,252.4,0.0,502.848,0.8,36.2,37.677,32.448,18.089,2.845,28.1,0.0,0.0,38,217,7.7,0 days 10:00:00
2024-09-06 23:00:00,2024-09-06,23,2024-09-06 22:00:00,117.92,127.072,0.0,250.4,0.0,495.39200000000005,0.8,62.42,2.522,32.562,15.322,3.428,20.5,0.0,0.0,65,67,2.7,0 days 10:00:00
2024-09-07 23:00:00,2024-09-07,23,2024-09-07 22:00:00,111.76,124.256,0.0,250.8,0.0,486.816,0.8,24.417,65.168,16.165,9.194,2.095,19.2,0.0,0.0,68,62,7.7,0 days 22:00:00
2024-09-08 11:00:00,2024-09-08,11,2024-09-08 10:00:00,113.872,125.84,0.0,251.2,0.0,490.912,0.8,15.784,37.656,19.936,12.327,1.953,27.0,0.0,0.0,36,309,2.3,0 days 10:00:00
2024-09-08 23:00:00,2024-09-08,23,2024-09-08 22:00:00,111.056,124.432,0.0,251.2,0.0,486.688,0.8,38.851,35.662,31.724,18.455,3.597,18.0,0.0,0.0,69,74,5.2,0 days 12:00:00
